43.348,0.16552,-19.074,97.754,216.74,107.43,871.72,4 ICE fault
0.0,0.0,-12.088,41.911,976.05,0.0,619.05,3 Battery fault
11.775,1.7999,-16.176,34.814,1620.5,31.894,739.16,1 Motor fault
0.0,0.0,171.03,77.355,10565.0,0.0,3576.8,3 Battery fault
0.0,-12.889,66.023,113.92,4831.5,-29.036,2287.8,1 Motor fault
0.0,0.0,9.4958,117.69,4696.9,0.0,2281.7,3 Battery fault
-0.48271,0.021848,-0.71688,15.881,-354.24,-1.0582,33.435,0 No fault
0.0,0.0,-11.176,39.601,874.48,0.0,571.66,3 Battery fault
0.0,0.0,36.7,122.35,10744.0,0.0,4000.2,1 Motor fault
0.0,0.0,-0.9352,10.971,-176.7,0.0,41.996,3 Battery fault
-0.74033,0.0,-0.87709,16.428,-355.4,-1.6991,37.661,2 Generator fault
0.41811,0.0,10.873,74.0,3613.7,0.962,1618.1,2 Generator fault
0.0,0.0,36.416,119.61,10846.0,0.0,4005.7,3 Battery fault
0.0,-0.0018521,-11.196,62.369,-6.3689,-0.0042581,515.99,1 Motor fault
0.0,0.0,5.6128,77.858,3210.3,0.0,1538.1,3 Battery fault
0.0,0.0,122.77,115.69,7054.1,0.0,2919.9,1 Motor fault
0.0,0.0,-15.594,84.085,374.29,0.0,802.01,1 Motor fault
1.2687,1.4487,-16.853,51.12,1259.8,6.2748,774.34,0 No fault
45.079,0.0,17.67,146.95,5598.2,111.69,2775.0,0 No fault
0.0,0.0,-19.117,96.828,643.55,0.0,982.59,3 Battery fault
57.884,-0.48555,-21.119,144.53,-845.23,145.09,965.01,4 ICE fault
-0.34777,0.0,11.33,85.22,3919.9,-0.79924,1796.3,2 Generator fault
37.729,0.0,16.203,109.94,4591.5,92.285,2188.1,0 No fault
15.695,0.0,-8.6445,61.396,-371.12,37.019,406.6,2 Generator fault
0.0,0.0,-1.4644,21.464,-416.18,0.0,62.583,3 Battery fault
19.865,0.0,14.446,104.96,4455.9,47.197,2109.1,0 No fault
17.302,0.0,-7.7405,45.545,-47.516,40.909,364.89,2 Generator fault
-10.581,0.9434,-17.565,70.564,795.41,-21.811,806.74,4 ICE fault
45.687,0.072029,-19.15,101.99,91.295,113.39,872.08,4 ICE fault
-20.168,-0.10447,14.744,109.42,4598.9,-44.765,2185.8,0 No fault
8.0606,7.876,-25.548,22.882,576.61,37.439,350.13,0 No fault
-11.83,-13.236,58.961,124.36,4983.8,-55.345,2416.8,0 No fault
0.0,0.0,-19.734,97.986,636.36,0.0,990.21,1 Motor fault
5.7675,1.7221,-16.39,40.298,1501.4,17.427,751.58,0 No fault
1.106,0.0,49.308,126.69,5107.1,2.6285,2470.3,3 Battery fault
0.0,0.0,-12.63,23.473,1681.2,0.0,661.86,3 Battery fault
0.0,0.0,-4.0197,32.036,-176.37,0.0,216.96,1 Motor fault
0.0,0.0,127.0,97.516,11482.0,0.0,3999.0,3 Battery fault
0.0,0.0,-18.971,78.285,1127.3,0.0,963.04,3 Battery fault
0.0,0.0,-18.137,114.83,-129.52,0.0,917.33,3 Battery fault
0.0,3.3628,10.715,27.74,-2603.1,7.7721,-492.79,1 Motor fault
0.0,3.4123,11.255,24.917,-2611.6,7.8866,-518.59,1 Motor fault
-5.4334,0.0,-10.148,44.322,550.27,-12.379,520.8,2 Generator fault
26.708,0.11738,-19.162,101.0,140.08,64.456,877.35,4 ICE fault
0.0,-12.459,68.449,106.99,4659.4,-28.083,2182.4,1 Motor fault
0.0,0.0,81.926,133.77,10337.0,0.0,3981.7,3 Battery fault
0.0,0.0,-1.3597,17.909,-320.63,0.0,59.612,3 Battery fault
22.647,1.0769,-17.242,57.65,1113.8,56.687,787.99,4 ICE fault
0.0,0.0,-23.117,108.63,946.86,0.0,1164.8,1 Motor fault
0.0,0.0,35.97,125.97,10643.0,0.0,4002.0,1 Motor fault
-10.107,0.0,8.6094,68.063,3453.3,-22.855,1524.3,0 No fault
83.271,-0.44538,-21.308,147.49,-907.72,218.22,972.29,4 ICE fault
-12.286,-0.11786,-19.409,111.48,-125.83,-27.967,890.55,4 ICE fault
-0.47428,0.66094,-18.092,79.001,632.15,0.42935,831.44,4 ICE fault
0.0,0.0,-19.72,66.178,1665.5,0.0,1012.0,1 Motor fault
-4.8669,0.0,10.231,76.921,3693.1,-11.102,1664.4,0 No fault
0.0,-4.288,-12.861,45.627,1734.2,-9.7989,860.5,1 Motor fault
0.0,0.0,36.983,119.74,10825.0,0.0,4000.9,1 Motor fault
-2.9188,0.071486,-0.49827,20.562,-477.67,-6.5136,38.011,0 No fault
0.0,0.0,34.762,134.17,10399.0,0.0,4002.4,3 Battery fault
-23.053,-13.458,58.204,128.76,5094.1,-78.602,2483.9,1 Motor fault
6.6804,0.0,11.561,68.398,3461.2,15.527,1529.3,0 No fault
-4.7859,0.76027,-17.941,76.043,698.49,-9.196,825.3,4 ICE fault
-1.9157,-13.709,59.995,132.0,5191.6,-35.058,2537.9,0 No fault
10.683,1.2519,-17.053,54.498,1184.6,27.976,781.48,0 No fault
5.9929,2.1043,-15.84,27.97,1775.0,18.857,725.26,0 No fault
31.002,0.17461,-18.704,95.719,197.17,75.434,849.39,4 ICE fault
0.0,-0.0041392,-6.4931,36.386,-15.426,-0.0095144,297.77,1 Motor fault
-8.548,-12.066,58.652,106.94,4509.8,-45.848,2140.5,0 No fault
9.1901,0.0,13.752,113.94,4700.6,21.463,2251.6,2 Generator fault
-14.208,-0.048934,-18.713,104.02,-50.188,-32.04,849.63,4 ICE fault
11.465,1.0012,-17.465,63.618,981.27,29.254,800.71,4 ICE fault
-13.946,0.0,9.8831,91.404,4087.3,-31.352,1894.2,0 No fault
0.0,0.0,-1.3713,19.07,-356.21,0.0,59.367,3 Battery fault
